qc_id,batch_id,inspection_date,moisture_level,oil_content,defect_rate,brc_compliance_score,inspector_name,status
QC011587,PR20241006396,2024-10-06 04:00:00,77.7,5.2,1.11,85,Vedhika Nanda,Approved
QC011590,PR20241006141,2024-10-06 05:00:00,75.3,3.8,4.82,95,Ganga Sunder,Approved
QC011591,PR20241006306,2024-10-06 06:00:00,79.6,5.3,0.62,87,Chanchal Nori,Approved
QC011593,PR20241006984,2024-10-06 04:00:00,75.0,7.5,1.8,94,Idika Chauhan,Approved
QC011600,PR20241007969,2024-10-07 03:00:00,77.0,3.9,4.21,87,Bahadurjit Boase,Approved
QC011605,PR20241007681,2024-10-07 05:00:00,79.1,6.1,3.31,91,Ijaya Virk,Rejected
QC011612,PR20241008217,2024-10-08 07:00:00,75.0,6.5,2.65,96,Geetika Bhat,Approved
QC011613,PR20241008803,2024-10-08 07:00:00,78.0,7.8,4.2,100,Xalak Modi,Approved
QC011614,PR20241008669,2024-10-08 06:00:00,76.1,7.9,3.23,91,Sneha Issac,Approved
QC011619,PR20241008103,2024-10-08 03:00:00,72.5,6.7,4.19,100,Lajita Raj,Rejected
QC011621,PR20241009457,2024-10-09 03:00:00,73.1,6.4,4.64,91,Jalsa Agrawal,Approved
QC011623,PR20241009177,2024-10-09 02:00:00,74.0,5.9,1.74,100,Chavvi Mutti,Approved
QC011624,PR20241009470,2024-10-09 08:00:00,78.2,5.9,2.43,96,Girindra Bassi,Approved
QC011626,PR20241009465,2024-10-09 03:00:00,72.2,7.7,2.74,91,Chaaya Mishra,Approved
QC011627,PR20241009796,2024-10-09 02:00:00,78.4,5.0,4.32,94,Michael Jayaraman,Approved
QC011629,PR20241009757,2024-10-09 08:00:00,73.3,4.2,2.0,92,Mohammed Mammen,Approved
QC011635,PR20241010838,2024-10-10 06:00:00,72.7,5.2,2.69,89,Ucchal Choudhry,Approved
QC011637,PR20241010342,2024-10-10 04:00:00,72.9,5.1,1.39,89,Timothy Mital,Approved
QC011638,PR20241010190,2024-10-10 06:00:00,79.0,5.5,4.78,89,Jagvi Agrawal,Approved
QC011639,PR20241010806,2024-10-10 03:00:00,74.7,4.7,2.02,98,Dominic Bansal,Approved
QC011640,PR20241010978,2024-10-10 06:00:00,74.1,6.9,1.77,88,Girik Bora,Approved
QC011642,PR20241011688,2024-10-11 02:00:00,74.3,3.2,4.84,98,Zayan Ray,Approved
QC011643,PR20241011606,2024-10-11 03:00:00,79.1,4.5,2.84,94,Caleb Gokhale,Approved
QC011647,PR20241011486,2024-10-11 01:00:00,75.9,3.4,2.89,89,Chakradev Roy,Approved
QC011648,PR20241011472,2024-10-11 08:00:00,72.9,5.2,0.9,96,Ishwar Devan,Approved
QC011649,PR20241011888,2024-10-11 08:00:00,76.7,3.2,3.33,96,Urishilla Vaidya,Approved
QC011652,PR20241011701,2024-10-11 02:00:00,77.7,5.9,2.61,86,Yahvi Magar,Approved
QC011654,PR20241012870,2024-10-12 04:00:00,72.5,3.1,2.04,97,Sudiksha Sehgal,Approved
QC011656,PR20241012218,2024-10-12 04:00:00,78.2,6.2,1.06,92,Tarak Parikh,Approved
QC011659,PR20241012273,2024-10-12 06:00:00,77.5,5.9,1.25,85,Vamakshi Trivedi,Approved
QC011662,PR20241012618,2024-10-12 05:00:00,78.0,7.2,1.55,93,Falak Sandal,Approved
QC011665,PR20241013851,2024-10-13 01:00:00,77.1,4.9,0.76,87,Simon Sant,Approved
QC011666,PR20241013197,2024-10-13 01:00:00,78.9,7.1,1.93,85,Gaurika Devi,Approved
QC011668,PR20241013990,2024-10-13 04:00:00,76.3,5.6,1.3,97,Neha Pal,Approved
QC011669,PR20241013419,2024-10-13 04:00:00,73.2,7.2,4.4,91,Eiravati Prabhu,Approved
QC011675,PR20241013372,2024-10-13 03:00:00,77.8,3.4,4.59,88,Maya Parekh,Approved
QC011676,PR20241014922,2024-10-14 05:00:00,79.8,6.9,2.09,92,Gaurang Chaudhuri,Approved
QC011679,PR20241014199,2024-10-14 08:00:00,75.2,7.3,1.76,88,Max Rege,Approved
QC011681,PR20241014253,2024-10-14 02:00:00,73.1,7.1,1.37,90,Abhimanyu Iyengar,Approved
QC011683,PR20241014249,2024-10-14 06:00:00,79.3,6.0,3.0,90,Jack Pall,Approved
QC011694,PR20241015540,2024-10-15 05:00:00,78.2,3.1,3.71,99,Leena Kapur,Approved
QC011705,PR20241016269,2024-10-16 03:00:00,76.8,5.6,1.48,88,Manan Sampath,Approved
QC011706,PR20241016487,2024-10-16 07:00:00,78.6,4.3,2.7,89,Nathan Morar,Approved
QC011708,PR20241016977,2024-10-16 05:00:00,73.3,7.9,1.38,92,Devika Garg,Approved
QC011710,PR20241016812,2024-10-16 04:00:00,78.4,4.3,1.65,94,Siddharth Subramaniam,Approved
QC011712,PR20241016117,2024-10-16 01:00:00,75.4,7.2,3.59,98,Rushil Parsa,Approved
QC011713,PR20241016591,2024-10-16 06:00:00,79.0,3.2,4.8,87,Faras Banik,Approved
QC011714,PR20241016934,2024-10-16 07:00:00,72.6,6.6,1.43,98,Laban Basu,Approved
QC011715,PR20241016494,2024-10-16 06:00:00,78.7,7.3,2.98,86,Nilima Mutti,Approved
QC011721,PR20241017117,2024-10-17 04:00:00,75.2,7.0,4.43,93,Gunbir Garde,Approved
QC011723,PR20241017703,2024-10-17 06:00:00,77.9,7.5,3.32,88,Qushi Rajan,Approved
QC011733,PR20241018431,2024-10-18 05:00:00,77.4,5.9,2.7,99,Widisha Goyal,Rejected
QC011740,PR20241018210,2024-10-18 04:00:00,77.2,5.8,3.79,88,Kritika Bobal,Approved
QC011749,PR20241019715,2024-10-19 05:00:00,79.5,4.9,2.35,100,Qasim Murty,Approved
QC011753,PR20241019751,2024-10-19 05:00:00,72.1,5.6,1.09,86,Vaishnavi Ray,Rejected
QC011754,PR20241019341,2024-10-19 07:00:00,77.7,6.9,3.75,99,Charvi Ray,Approved
QC011759,PR20241020152,2024-10-20 07:00:00,76.4,5.7,3.41,86,Guneet Comar,Approved
QC011760,PR20241020367,2024-10-20 01:00:00,76.4,6.8,4.53,87,Pavani Dhaliwal,Approved
QC011761,PR20241020688,2024-10-20 06:00:00,76.3,3.6,1.09,97,Tanvi Chaudry,Approved
QC011763,PR20241020290,2024-10-20 01:00:00,75.0,5.5,1.51,96,Chandani Singh,Approved
QC011767,PR20241021574,2024-10-21 07:00:00,75.6,3.7,1.58,95,Vasudha Sengupta,Approved
QC011769,PR20241021443,2024-10-21 05:00:00,77.9,7.9,1.34,85,Viraj Naidu,Approved
QC011771,PR20241021379,2024-10-21 01:00:00,74.7,4.8,1.5,92,Tristan Iyer,Approved
QC011776,PR20241022173,2024-10-22 05:00:00,73.6,3.7,4.58,91,Aarnav Nagi,Approved
QC011780,PR20241022810,2024-10-22 06:00:00,77.2,4.5,1.66,98,Bina Joshi,Approved
QC011791,PR20241023551,2024-10-23 02:00:00,76.7,6.5,1.64,86,Ubika Acharya,Approved
QC011802,PR20241024737,2024-10-24 07:00:00,74.8,4.5,0.89,85,Yash Peri,Approved
QC011805,PR20241024225,2024-10-24 06:00:00,75.1,5.7,3.45,94,Qarin Wason,Approved
QC011807,PR20241025147,2024-10-25 02:00:00,75.3,7.9,3.32,96,Edhitha Tailor,Approved
QC011809,PR20241025388,2024-10-25 02:00:00,79.1,7.6,4.2,99,Chakradev Sastry,Approved
QC011812,PR20241025277,2024-10-25 06:00:00,74.2,5.2,0.5,93,Chakradhar Ghosh,Approved
QC011814,PR20241025658,2024-10-25 04:00:00,75.6,4.5,1.0,86,Zaitra Pandya,Approved
QC011818,PR20241026868,2024-10-26 06:00:00,78.7,6.4,5.0,96,Anthony Kala,Approved
QC011819,PR20241026273,2024-10-26 07:00:00,76.0,4.7,1.69,93,Jack Brar,Approved
QC011830,PR20241027841,2024-10-27 07:00:00,75.5,4.5,4.96,98,Balendra Bhattacharyya,Approved
QC011831,PR20241027916,2024-10-27 07:00:00,73.5,3.1,1.08,99,Imaran Biswas,Approved
QC011833,PR20241027377,2024-10-27 08:00:00,79.1,6.5,4.03,99,Hardik Goda,Approved
QC011834,PR20241028185,2024-10-28 07:00:00,74.6,6.1,3.69,90,Vivaan Mohanty,Approved
QC011835,PR20241028254,2024-10-28 05:00:00,74.6,6.6,3.33,87,Ekaraj Khanna,Approved
QC011837,PR20241028562,2024-10-28 06:00:00,74.4,3.3,1.57,94,Yuvraj Dhaliwal,Approved
QC011840,PR20241028597,2024-10-28 07:00:00,77.0,6.0,2.78,97,Reyansh Char,Approved
QC011841,PR20241028441,2024-10-28 05:00:00,74.0,5.2,1.15,100,Turvi Chopra,Approved
QC011842,PR20241028170,2024-10-28 02:00:00,77.3,7.3,2.59,87,Unnati Brahmbhatt,Approved
QC011843,PR20241028775,2024-10-28 01:00:00,73.7,7.1,1.91,99,Mahika Pau,Approved
QC011845,PR20241028605,2024-10-28 01:00:00,76.8,3.4,3.73,89,Manthan Kari,Approved
QC011848,PR20241029853,2024-10-29 03:00:00,75.7,5.1,4.71,96,Harish Nayar,Approved
QC011852,PR20241029233,2024-10-29 01:00:00,75.9,3.1,4.82,92,Chaitaly Datta,Approved
QC011854,PR20241029832,2024-10-29 02:00:00,72.1,5.7,3.35,92,Ishanvi Shah,Approved
QC011860,PR20241029439,2024-10-29 04:00:00,79.2,6.4,4.15,87,Udant Bhatt,Approved
QC011861,PR20241029107,2024-10-29 05:00:00,78.2,4.1,3.65,88,Wridesh Sood,Approved
QC011863,PR20241030986,2024-10-30 01:00:00,77.1,4.2,1.08,90,Damini Bakshi,Approved
QC011867,PR20241030648,2024-10-30 05:00:00,78.0,7.9,3.82,95,Viraj Roy,Approved
QC011869,PR20241030328,2024-10-30 02:00:00,78.0,3.8,1.61,85,Parth Tiwari,Approved
QC011873,PR20241030748,2024-10-30 04:00:00,76.7,3.2,3.51,88,Maya Contractor,Approved
QC011876,PR20241030342,2024-10-30 06:00:00,73.2,5.1,1.94,89,Tarak Das,Approved
QC011877,PR20241030160,2024-10-30 05:00:00,72.9,5.9,2.13,93,Damyanti Baria,Approved
QC011879,PR20241031971,2024-10-31 01:00:00,72.4,5.2,3.16,94,Peter Ram,Approved
QC011898,PR20241101329,2024-11-01 03:00:00,73.0,5.9,1.86,91,Devansh Kala,Approved
QC011901,PR20241102768,2024-11-02 02:00:00,74.1,7.0,2.6,98,Patrick Vasa,Approved
QC011903,PR20241102739,2024-11-02 04:00:00,75.0,7.1,4.6,96,Tanay Sekhon,Approved
QC011912,PR20241102292,2024-11-02 03:00:00,74.5,3.3,2.93,97,Tanay Ganesh,Approved
QC011914,PR20241103309,2024-11-03 03:00:00,77.7,5.9,3.6,98,Indrajit Agrawal,Rejected
QC011916,PR20241103487,2024-11-03 01:00:00,77.2,7.8,4.4,85,Hiral Buch,Approved
QC011918,PR20241103245,2024-11-03 05:00:00,73.1,5.3,2.55,99,Kritika Tiwari,Approved
QC011922,PR20241103416,2024-11-03 02:00:00,75.7,7.7,1.97,100,Harinakshi Chana,Approved
QC011923,PR20241103783,2024-11-03 02:00:00,76.9,7.5,0.73,99,Nitara De,Approved
QC011931,PR20241104866,2024-11-04 07:00:00,79.0,6.8,1.44,98,Quincy Bora,Approved
QC011936,PR20241104408,2024-11-04 05:00:00,74.6,4.6,1.5,91,Aditya Dutta,Approved
QC011937,PR20241105249,2024-11-05 08:00:00,77.1,7.9,1.25,98,Lekha Sengupta,Approved
QC011938,PR20241105676,2024-11-05 07:00:00,73.9,4.5,4.72,85,Turvi Prabhu,Approved
QC011939,PR20241105328,2024-11-05 04:00:00,77.0,4.1,4.12,85,Devansh Pingle,Approved
QC011940,PR20241105657,2024-11-05 08:00:00,79.4,5.0,1.28,87,Vedant Dhillon,Approved
QC011941,PR20241105527,2024-11-05 05:00:00,74.5,4.1,1.41,93,Warda Toor,Approved
QC011948,PR20241105851,2024-11-05 05:00:00,73.4,7.4,0.89,91,Yatin Ramakrishnan,Approved
QC011949,PR20241105934,2024-11-05 04:00:00,75.3,3.1,1.82,89,Meghana Chad,Approved
QC011954,PR20241106286,2024-11-06 06:00:00,77.7,4.0,4.99,90,Ekta Sarma,Approved
QC011958,PR20241106443,2024-11-06 06:00:00,72.4,3.7,4.04,87,Leela D’Alia,Approved
QC011961,PR20241106123,2024-11-06 03:00:00,79.8,7.8,4.09,85,Zaid Verma,Approved
QC011964,PR20241107113,2024-11-07 02:00:00,79.8,7.2,0.76,98,Vansha Bir,Approved
QC011965,PR20241107456,2024-11-07 01:00:00,78.8,5.4,2.56,88,Zansi Agate,Approved
QC011968,PR20241107544,2024-11-07 04:00:00,72.0,6.1,3.52,93,Inaya Pradhan,Approved
QC011970,PR20241107796,2024-11-07 07:00:00,78.3,4.6,1.08,91,Upkaar Khalsa,Rejected
QC011974,PR20241107392,2024-11-07 08:00:00,75.5,4.8,3.89,91,Riya Wadhwa,Approved
QC011976,PR20241108839,2024-11-08 02:00:00,73.8,3.7,2.48,86,Vanya Maharaj,Approved
QC011981,PR20241108492,2024-11-08 06:00:00,77.0,4.4,1.01,98,Bakhshi Chadha,Approved
QC011993,PR20241109476,2024-11-09 03:00:00,75.5,7.8,4.85,88,Mekhala Doctor,Approved
QC011995,PR20241109538,2024-11-09 05:00:00,77.7,6.9,1.42,86,Lohit Ranganathan,Approved
QC011997,PR20241110623,2024-11-10 02:00:00,75.0,6.0,3.88,92,Wriddhish Chandran,Approved
QC011998,PR20241110907,2024-11-10 08:00:00,73.3,5.3,1.23,91,Anjali Basu,Approved
QC012001,PR20241110777,2024-11-10 04:00:00,77.1,6.9,4.25,96,Varsha Behl,Approved
QC012005,PR20241110865,2024-11-10 03:00:00,77.9,3.8,4.23,93,Libni Suri,Approved
QC012012,PR20241111260,2024-11-11 08:00:00,74.7,7.2,1.63,85,Om Acharya,Approved
QC012015,PR20241111373,2024-11-11 01:00:00,75.8,5.9,0.66,88,Ira Dani,Approved
QC012016,PR20241111540,2024-11-11 02:00:00,79.2,5.6,1.36,91,Leela Lala,Approved
QC012017,PR20241112198,2024-11-12 05:00:00,73.3,6.4,0.87,99,Bina Narayan,Approved
QC012020,PR20241112631,2024-11-12 07:00:00,75.5,5.7,1.55,92,Onveer Chawla,Approved
QC012023,PR20241112297,2024-11-12 08:00:00,73.0,5.5,2.03,94,Nicholas Ramakrishnan,Rejected
QC012030,PR20241112551,2024-11-12 01:00:00,73.1,4.1,2.62,88,Joshua Varkey,Rejected
QC012033,PR20241113306,2024-11-13 06:00:00,73.1,7.7,3.99,89,Devansh Barman,Approved
QC012038,PR20241113990,2024-11-13 08:00:00,74.6,4.3,4.43,86,William Kalita,Approved
QC012041,PR20241114168,2024-11-14 01:00:00,75.4,7.3,3.84,90,Kashvi Thakkar,Approved
QC012051,PR20241114467,2024-11-14 07:00:00,72.7,7.1,2.93,92,Adweta Khosla,Approved
QC012053,PR20241115334,2024-11-15 05:00:00,77.4,4.1,0.5,93,Deepa Lata,Approved
QC012062,PR20241115478,2024-11-15 06:00:00,74.7,4.0,2.46,99,Niharika Seth,Approved
QC012065,PR20241115535,2024-11-15 02:00:00,72.7,7.5,1.03,90,Harsh Handa,Rejected
QC012067,PR20241116559,2024-11-16 05:00:00,78.1,7.7,1.17,91,Baljiwan Lalla,Approved
QC012071,PR20241116884,2024-11-16 03:00:00,74.8,6.7,3.72,96,Sneha Saxena,Approved
QC012073,PR20241116333,2024-11-16 04:00:00,72.3,3.4,1.04,97,Udant Goyal,Approved
QC012076,PR20241116311,2024-11-16 01:00:00,76.5,3.3,3.15,90,Gautami Vala,Approved
QC012078,PR20241116964,2024-11-16 04:00:00,74.7,6.3,4.02,97,Bhanumati Chander,Approved
QC012084,PR20241117231,2024-11-17 07:00:00,78.3,3.2,4.76,96,Nathaniel Din,Approved
QC012103,PR20241118590,2024-11-18 08:00:00,76.7,7.5,3.27,91,Fariq Malhotra,Approved
QC012114,PR20241119854,2024-11-19 08:00:00,75.9,6.6,1.49,94,Upma Virk,Approved
QC012116,PR20241120848,2024-11-20 05:00:00,72.8,3.5,4.32,86,Urvi Kar,Approved
QC012117,PR20241120357,2024-11-20 03:00:00,79.3,7.1,4.57,96,Rohan Varma,Approved
QC012122,PR20241120210,2024-11-20 07:00:00,79.9,5.6,1.19,86,Ira Natt,Approved
QC012123,PR20241120558,2024-11-20 08:00:00,76.9,4.8,2.06,99,Girindra Sastry,Approved
QC012126,PR20241121884,2024-11-21 01:00:00,77.8,3.5,0.67,97,Varsha Krishna,Approved
QC012127,PR20241121922,2024-11-21 01:00:00,77.6,4.3,2.23,86,Amruta Nath,Approved
QC012128,PR20241121965,2024-11-21 01:00:00,74.5,6.1,1.2,100,Odika Hans,Approved
QC012132,PR20241121232,2024-11-21 01:00:00,77.8,7.6,4.26,94,Yahvi Shroff,Approved
QC012137,PR20241121248,2024-11-21 07:00:00,79.3,7.7,2.18,96,Varenya Chad,Approved
QC012140,PR20241122371,2024-11-22 06:00:00,78.4,5.5,1.71,100,Balhaar Merchant,Approved
QC012142,PR20241122308,2024-11-22 05:00:00,78.0,4.2,0.99,96,Jatin Peri,Approved
QC012143,PR20241122244,2024-11-22 08:00:00,77.6,4.4,1.88,93,Lekha Lall,Approved
QC012146,PR20241122268,2024-11-22 04:00:00,79.0,3.7,3.94,91,Vrinda Tak,Approved
QC012148,PR20241122255,2024-11-22 06:00:00,75.1,7.5,2.48,88,Ranbir Natt,Approved
QC012153,PR20241123552,2024-11-23 04:00:00,75.3,5.1,4.27,96,Indali Seshadri,Approved
QC012154,PR20241123219,2024-11-23 06:00:00,72.1,6.5,1.42,93,Falan Behl,Approved
QC012161,PR20241123440,2024-11-23 01:00:00,79.1,4.9,2.03,97,Pooja Raju,Approved
QC012163,PR20241123483,2024-11-23 02:00:00,77.7,6.6,3.35,98,Irya Nair,Approved
QC012169,PR20241124419,2024-11-24 08:00:00,74.6,6.1,0.74,95,Girik Ratti,Approved
QC012170,PR20241124788,2024-11-24 01:00:00,79.6,5.3,1.87,98,Urvashi Ramakrishnan,Approved
QC012181,PR20241125791,2024-11-25 07:00:00,78.9,4.6,4.99,95,Veer Sem,Approved
QC012185,PR20241125257,2024-11-25 06:00:00,77.5,6.2,1.18,98,Praneel Kadakia,Approved
QC012190,PR20241126944,2024-11-26 03:00:00,76.9,3.8,4.03,90,Ojas Memon,Approved
QC012199,PR20241126663,2024-11-26 02:00:00,73.1,4.8,2.65,89,Gaurang Kapur,Approved
QC012201,PR20241127373,2024-11-27 06:00:00,78.4,6.2,3.87,90,Charita Borra,Approved
QC012203,PR20241127452,2024-11-27 01:00:00,74.0,4.2,2.21,95,Patrick Varghese,Approved
QC012210,PR20241128245,2024-11-28 05:00:00,72.1,7.2,2.16,97,Sai Subramaniam,Approved
QC012212,PR20241128764,2024-11-28 02:00:00,72.5,7.4,4.86,98,Anirudh Vora,Approved
QC012217,PR20241128237,2024-11-28 04:00:00,77.2,4.8,2.36,88,Idika Prabhakar,Approved
QC012218,PR20241129989,2024-11-29 07:00:00,74.0,6.6,2.1,85,Vedika Dalal,Approved
QC012219,PR20241129938,2024-11-29 05:00:00,72.3,3.2,3.27,98,Mekhala Modi,Approved
QC012224,PR20241129296,2024-11-29 03:00:00,74.3,3.8,2.99,85,Naksh Minhas,Approved
QC012227,PR20241129404,2024-11-29 06:00:00,74.2,3.4,1.37,95,Kai Deep,Approved
QC012232,PR20241130427,2024-11-30 01:00:00,78.2,7.3,4.42,93,Bishakha Dhillon,Approved
QC012236,PR20241130402,2024-11-30 06:00:00,76.3,7.8,1.18,87,Finn Modi,Approved
QC012239,PR20241130112,2024-11-30 08:00:00,77.4,6.5,0.74,85,Riya Walia,Approved
QC012240,PR20241130570,2024-11-30 03:00:00,74.3,7.7,3.92,93,Pahal Prabhu,Approved
QC012247,PR20241201361,2024-12-01 06:00:00,72.4,5.7,3.42,95,Leena Palla,Rejected
QC012248,PR20241201840,2024-12-01 08:00:00,79.8,6.6,3.37,90,Arunima Sen,Approved
QC012249,PR20241201705,2024-12-01 05:00:00,79.3,6.3,4.69,99,Kavya Dube,Approved
QC012255,PR20241201122,2024-12-01 03:00:00,75.9,6.6,3.34,99,Naksh Sood,Approved
QC012266,PR20241203748,2024-12-03 03:00:00,76.4,4.6,4.57,91,Ethan Mistry,Approved
QC012278,PR20241204358,2024-12-04 02:00:00,74.2,3.8,3.7,93,Chaman Setty,Approved
QC012282,PR20241204749,2024-12-04 01:00:00,76.4,4.3,4.42,99,Amaira Samra,Approved
QC012286,PR20241205264,2024-12-05 04:00:00,74.3,3.3,0.57,95,Jagvi Iyengar,Approved
QC012290,PR20241205830,2024-12-05 08:00:00,79.4,5.0,1.46,93,Yutika Varkey,Approved
QC012292,PR20241205711,2024-12-05 02:00:00,76.5,5.4,5.0,92,Maanas Hayre,Approved
QC012300,PR20241206209,2024-12-06 07:00:00,79.1,4.4,3.64,89,Quincy Butala,Approved
QC012301,PR20241207252,2024-12-07 01:00:00,75.1,4.8,2.15,89,Veer Rai,Rejected
QC012302,PR20241207141,2024-12-07 01:00:00,77.1,5.7,3.9,99,Michael Kari,Approved
QC012303,PR20241207754,2024-12-07 07:00:00,73.2,5.1,4.37,93,Chaitaly Bhargava,Approved
QC012310,PR20241207820,2024-12-07 08:00:00,72.0,6.1,4.04,100,Hemang Prasad,Approved
QC012311,PR20241207181,2024-12-07 03:00:00,75.1,7.4,3.81,87,Ojas Venkatesh,Approved
QC012314,PR20241208957,2024-12-08 04:00:00,76.8,4.0,3.52,93,Mohini Bhatt,Approved
QC012315,PR20241208209,2024-12-08 04:00:00,78.7,6.6,3.09,94,Advay Kade,Approved
QC012317,PR20241208566,2024-12-08 02:00:00,77.7,7.9,0.55,96,Balhaar Rama,Approved
QC012319,PR20241208156,2024-12-08 07:00:00,77.3,7.0,3.38,100,Divya Keer,Approved
QC012320,PR20241208108,2024-12-08 08:00:00,74.2,7.1,4.61,88,Balvan Nagi,Approved
QC012323,PR20241209225,2024-12-09 08:00:00,77.5,5.6,2.15,87,Mahika Sarkar,Approved
QC012327,PR20241209447,2024-12-09 07:00:00,74.6,6.6,3.23,87,Dev Naik,Approved
QC012331,PR20241209849,2024-12-09 04:00:00,73.3,3.7,0.82,91,Nikita Dixit,Approved
QC012335,PR20241210640,2024-12-10 02:00:00,77.5,4.6,0.59,95,Vidhi Loyal,Approved
QC012336,PR20241210202,2024-12-10 03:00:00,74.7,7.2,1.61,91,Arya Lal,Approved
QC012344,PR20241211649,2024-12-11 07:00:00,77.1,5.2,2.97,85,Darsh Deo,Approved
QC012346,PR20241211719,2024-12-11 01:00:00,76.8,5.3,0.76,91,Oni Nori,Approved
QC012351,PR20241211863,2024-12-11 06:00:00,76.5,5.0,1.4,88,Krishna Bose,Approved
QC012355,PR20241211386,2024-12-11 07:00:00,79.2,6.7,1.78,100,Mekhala Chakrabarti,Approved
QC012357,PR20241211573,2024-12-11 01:00:00,76.3,7.8,1.6,96,Dhruv Ramachandran,Approved
QC012358,PR20241211191,2024-12-11 06:00:00,79.6,6.4,2.93,93,Jagat Chanda,Approved
QC012359,PR20241212928,2024-12-12 03:00:00,79.9,4.7,1.75,90,Rudra Sagar,Approved
QC012360,PR20241212309,2024-12-12 05:00:00,74.7,6.8,2.02,89,Ranveer Banik,Approved
QC012361,PR20241212613,2024-12-12 08:00:00,72.8,6.2,1.5,86,Dakshesh Narayanan,Approved
QC012364,PR20241212159,2024-12-12 05:00:00,72.0,4.0,4.19,93,Lakshit Madan,Approved
QC012365,PR20241212244,2024-12-12 02:00:00,79.5,6.3,1.9,94,Qadim Chowdhury,Approved
QC012368,PR20241213699,2024-12-13 01:00:00,75.5,4.0,4.46,96,Nandini Ganesh,Approved
QC012369,PR20241213782,2024-12-13 06:00:00,77.3,3.4,2.15,87,Kala Uppal,Approved
QC012371,PR20241213934,2024-12-13 03:00:00,76.3,7.0,4.64,92,Imaran Kala,Approved
QC012372,PR20241213982,2024-12-13 01:00:00,73.1,7.2,0.8,99,Rishi Bhasin,Approved
QC012373,PR20241213302,2024-12-13 03:00:00,73.9,3.1,0.79,86,Pranit Radhakrishnan,Approved
QC012375,PR20241213217,2024-12-13 08:00:00,72.3,3.7,4.44,93,Yahvi Parmer,Approved
QC012386,PR20241215323,2024-12-15 05:00:00,74.3,5.4,2.69,85,Nisha Chatterjee,Approved
QC012387,PR20241215110,2024-12-15 08:00:00,80.0,4.8,1.69,89,Krish Parekh,Approved
QC012389,PR20241215248,2024-12-15 01:00:00,79.7,6.0,1.8,92,Yashawini Varughese,Approved
QC012391,PR20241215976,2024-12-15 01:00:00,74.3,3.4,3.01,100,Urishilla Natt,Approved
QC012393,PR20241215420,2024-12-15 02:00:00,77.8,5.4,4.48,94,Elijah Vala,Approved
QC012394,PR20241215543,2024-12-15 02:00:00,75.9,4.7,1.63,88,Utkarsh Modi,Approved
QC012400,PR20241216925,2024-12-16 08:00:00,73.9,4.6,4.96,86,Yatin Banik,Approved
QC012405,PR20241216916,2024-12-16 01:00:00,74.9,5.6,1.74,85,Qushi Kothari,Approved
QC012410,PR20241217263,2024-12-17 05:00:00,73.1,6.2,2.95,89,Dominic Chaudhuri,Approved
QC012413,PR20241217634,2024-12-17 05:00:00,72.5,7.4,2.78,100,Champak Kara,Approved
QC012415,PR20241217600,2024-12-17 01:00:00,74.7,6.9,1.0,85,Janani Mani,Approved
QC012417,PR20241217948,2024-12-17 01:00:00,75.8,5.7,3.99,90,Warjas Dutta,Approved
QC012420,PR20241218436,2024-12-18 04:00:00,75.0,7.3,3.64,89,Sneha Chand,Approved
QC012421,PR20241218208,2024-12-18 02:00:00,78.2,7.8,4.3,87,Zayyan Kamdar,Approved
QC012425,PR20241218935,2024-12-18 08:00:00,74.8,6.2,4.41,91,Omaja Bawa,Approved
QC012432,PR20241218512,2024-12-18 06:00:00,76.2,6.4,1.28,95,Kiaan Kannan,Approved
QC012433,PR20241218961,2024-12-18 01:00:00,78.5,6.8,4.5,98,Warhi Gala,Approved
QC012435,PR20241219185,2024-12-19 01:00:00,77.7,7.4,1.23,91,Chameli Pillay,Approved
QC012437,PR20241219471,2024-12-19 06:00:00,78.5,7.8,4.17,97,Widisha Ahuja,Approved
QC012438,PR20241219943,2024-12-19 06:00:00,76.9,7.6,0.93,94,Netra Lanka,Approved
QC012442,PR20241219166,2024-12-19 04:00:00,72.1,7.8,3.57,99,Tanveer Srinivasan,Approved
QC012443,PR20241219487,2024-12-19 06:00:00,72.9,4.7,3.87,100,Jason Bala,Approved
QC012446,PR20241220607,2024-12-20 08:00:00,78.0,3.8,2.62,97,Karan Murthy,Approved
QC012455,PR20241221803,2024-12-21 03:00:00,78.5,7.8,3.3,93,Vivaan Lad,Approved
QC012456,PR20241221848,2024-12-21 02:00:00,77.1,5.3,2.93,89,Yadavi Hans,Approved
QC012459,PR20241221289,2024-12-21 05:00:00,72.8,4.7,2.78,96,Adya Barad,Approved
QC012460,PR20241221318,2024-12-21 06:00:00,74.2,4.8,4.87,96,Pranit Dalal,Approved
QC012466,PR20241221351,2024-12-21 06:00:00,72.0,4.5,3.13,97,Dalbir Mitra,Approved
QC012470,PR20241222591,2024-12-22 02:00:00,74.2,6.4,1.85,97,Meera Pall,Approved
QC012475,PR20241222842,2024-12-22 05:00:00,77.1,7.2,3.46,93,Waida Deep,Approved
QC012476,PR20241222819,2024-12-22 01:00:00,72.4,7.0,1.46,99,Nidra Borra,Approved
QC012477,PR20241222716,2024-12-22 03:00:00,77.1,6.2,4.12,87,Naksh Sanghvi,Approved
QC012480,PR20241222272,2024-12-22 05:00:00,76.0,4.9,2.83,99,Maya Patel,Approved
QC012487,PR20241223399,2024-12-23 02:00:00,76.4,7.1,1.42,96,Patrick Deol,Approved
